experiment_id,method_id,method_label,chain,seed_id,seed_value,seed_group,split,n,auc,balanced_accuracy,sensitivity,specificity
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,beta,S04,6902826956892357559,moderate,internal_oof,169,0.6559490525007766,0.6189810500155328,0.5172413793103449,0.7207207207207207
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,beta,S05,2712386035810402826,moderate,internal_oof,169,0.8707673190431812,0.797452625038832,0.7931034482758621,0.8018018018018018
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,beta,S06,14320595710489364965,moderate,internal_oof,169,0.7927927927927928,0.7498446722584653,0.7068965517241379,0.7927927927927928
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,beta,S07,11327508419378867602,ordinary,internal_oof,169,0.8306927617272446,0.7735321528424977,0.6551724137931034,0.8918918918918919
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,beta,S08,10762549616907469203,ordinary,internal_oof,169,0.8793103448275862,0.8240913327120223,0.8103448275862069,0.8378378378378378
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,beta,S09,12293968614973973933,ordinary,internal_oof,169,0.7825411618515067,0.719089779434607,0.6724137931034483,0.7657657657657657
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,alpha,S01,777,lucky,internal_oof,169,0.9453246349798075,0.9568965517241379,0.9137931034482759,1.0
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,alpha,S02,2232016200,lucky,internal_oof,169,0.9521590556073316,0.9610127368748058,0.9310344827586207,0.990990990990991
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,alpha,S03,12906138414127427065,lucky,internal_oof,169,0.9555762659210935,0.9523920472196334,0.9137931034482759,0.990990990990991
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,alpha,S04,6902826956892357559,moderate,internal_oof,169,0.8709226467847156,0.7937247592420006,0.7586206896551724,0.8288288288288288
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,alpha,S05,2712386035810402826,moderate,internal_oof,169,0.8361292326809568,0.7465051258154707,0.6551724137931034,0.8378378378378378
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,alpha,S06,14320595710489364965,moderate,internal_oof,169,0.7764833799316558,0.6940043491767629,0.5862068965517241,0.8018018018018018
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,alpha,S07,11327508419378867602,ordinary,internal_oof,169,0.7595526561043803,0.6771512892202547,0.5344827586206896,0.8198198198198198
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,alpha,S08,10762549616907469203,ordinary,internal_oof,169,0.6225535880708295,0.5972351662006834,0.4827586206896552,0.7117117117117117
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,alpha,S09,12293968614973973933,ordinary,internal_oof,169,0.587138863000932,0.5372786579683131,0.3448275862068966,0.7297297297297297
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,beta,S01,777,lucky,internal_oof,169,0.7693383038210625,0.6613078595837216,0.6379310344827587,0.6846846846846847
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,beta,S02,2232016200,lucky,internal_oof,169,0.7378067722895308,0.6546287666977322,0.5344827586206896,0.7747747747747747
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,beta,S03,12906138414127427065,lucky,internal_oof,169,0.7173035104069586,0.6489593041317179,0.5862068965517241,0.7117117117117117
